Index,Sequence,label,Start_time,End_time
8257,276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276,1,2005-09-02-13.21.38.149303,2005-09-02 13:21:39.925978
8258,276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276,1,2005-09-02-13.22.03.004111,2005-09-02 13:22:04.999701
8262,94 94 94 314 314 314 191 191 314 191 94 94 70 314 314 191 314 191 94 94 314 314 191 191 94 314 191 94 314 314 191 94 314 191 94 94 314 94 191 314 314 314 218 191 191 94 94 314 314 191 191 94 314 94 314 218 314 99 314 191 94 314 94 314 314 314 314 314 191 94 94 314 314 94 94 314 314 191 314 314 94 314 314 191 94 191 314 191 191 314 314 314 314 94 191 314 191 314 314 191 314 314 314 314 314 314 314 314 314 314 314 314 191,0,2005-09-02-13.50.32.458880,2005-09-02 13:50:37.216719
8263,276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276,1,2005-09-02-13.50.46.486616,2005-09-02 13:51:11.743319
8264,276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276,1,2005-09-02-13.51.34.413978,2005-09-02 13:51:36.582220
8265,276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276,1,2005-09-02-13.51.59.714059,2005-09-02 13:52:26.161040
8266,276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276,1,2005-09-02-13.52.49.762411,2005-09-02 13:52:51.485495
8269,276 276 276 276 276 276 276 276,1,2005-09-02-14.23.19.864588,2005-09-02 14:23:20.438006
8270,46 46 46 46 46 46 46,0,2005-09-02-14.45.50.985555,2005-09-02 14:46:25.702419
8271,46 46 46 46 219 219 219 219 219 219 219 219,0,2005-09-02-14.46.31.441039,2005-09-02 14:46:50.392607
8272,46 46 46 219 219 219 219 46 46 46,0,2005-09-02-14.48.17.947340,2005-09-02 14:48:46.741583
8273,46 46 46 46 46 46,0,2005-09-02-14.48.52.481278,2005-09-02 14:49:21.195100
8274,219 219 219 219 219 219 219 219,0,2005-09-02-14.50.10.943064,2005-09-02 14:50:11.061373
8275,219 219 219 219 219 219,0,2005-09-02-14.51.51.342805,2005-09-02 14:51:51.431786
8276,219 219 219 219 219 219 219 219 219 219 219 219 219 219 219 219 219 219,0,2005-09-02-14.53.31.693181,2005-09-02 14:53:32.021455
8277,219 219 219 219 219 219 219 219 219 219,0,2005-09-02-14.55.12.307903,2005-09-02 14:55:12.462317
8278,219 219 219 219 219 219 219 219 219 219,0,2005-09-02-14.56.52.738190,2005-09-02 14:56:52.868807
8279,219 219 219 219 219 219 219 219,0,2005-09-02-14.58.33.162469,2005-09-02 14:58:33.275533
8280,219 219 219 219 219 219 219 219,0,2005-09-02-15.00.13.558077,2005-09-02 15:00:13.663989
8284,259 167 30 259 167 31 259 167 30 259 167 31 259 167 30,0,2005-09-02-15.43.29.571973,2005-09-02 15:43:58.497938
8285,259 167 31 259 167 30 259 167 31 259 167 30 259 167 31,0,2005-09-02-15.44.04.070128,2005-09-02 15:44:33.250053
8286,259 167 30 259 167 31 259 167 30 259 167 31 259 167 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 30 259 167 259 259 259 259 259 167 167 167 167 167 259 167 31,0,2005-09-02-15.44.38.727108,2005-09-02 15:45:14.038527
8287,30 259 167 259 259 259 167 167 167 259 259 259 259 167 167 259 167 167 167 259 167 259 31 259 167 167 259 259 259 167 167 167 30 259 259 259 259 259 167 259 167 167 167 167 167 259 167 259 167 259 259 167 167 45 45 259 259 259 167 167 167 259 167 31 259 259 259 259 259 167 167 167 167 167 259 259 259 259 167 167 259 167 167 259 167 167 259 259 259 259 167 167 167 167 259 259 167 167 259 259 259 167 167 167 259 167 30 259 167 259 259 167 167 259 259 259 167 167 259 167 259 167 259 167 167 259 167 259 167 259 167 259 259 259 167 167 259 167 167 259 167 31 259 259 167 167 259 167 259 259 259 259 167 167 167 259 167 259 167 167 259 259 167 167,0,2005-09-02-15.45.15.797057,2005-09-02 15:45:49.725183
8288,259 259 259 167 167 167 259 167 259 259 167 167 30 259 167 259 167 259 259 167 167 259 259 259 259 167 167 167 167 259 259 167 167 259 167 259 259 259 167 167 167 259 259 167 167 259 167 31 259 167 45 45 30 45 45 45 45 45 45 31 30,0,2005-09-02-15.45.50.904988,2005-09-02 15:46:19.371344
8289,31 30 31 45 45 45 45 45 45 45 45 30 146 31,0,2005-09-02-15.46.29.768428,2005-09-02 15:46:57.550847
8290,30 31 30 31 45 45 30 45 45 45 45 45 45 45 45,0,2005-09-02-15.47.03.799261,2005-09-02 15:47:37.270608
8291,31 30 252 259 167 259 167 259 167 259 259 167 167 259 167 259 167 259 259 167 167 259 167 259 167 45 45 259 167 259 259 259 167 167 259 167 167 259 167 259 167 259 167 259 167 45 45 259 167 259 167 259 259 259 167 167 167 259 167 259 167 259 167 259 167 259 167 259 259 167 167 259 167 259 167 259 167,0,2005-09-02-15.47.38.270228,2005-09-02 15:48:14.166898
8292,259 167 259 167 259 167 259 167 259 167 45 45 259 167 259 167 259 259 167 167 259 167 259 167 259 167 45 45 259 167 259 167 259 167 259 167 259 167 259 167 259 167 259 167 259 259 259 167 167 167 259 167 259 167 259 259 167 167 259 167 259 167 259 259 259 167 167 167 259 259 259 167 167 167 259 167 45 45 259 167 45 45 259 167 259 167 259 167 259 167 259 167 259 259 167 167 259 167 259 259 167 167 259 167 259 167 259 167 259 167,0,2005-09-02-15.48.16.265014,2005-09-02 15:48:48.629451
8294,259 167 259 167 259 167 45 45 259 167 45 45 259 167 259 167 259 167 259 167 45 45 259 167 259 259 259 259 167 259 167 167 167 167 259 167 259 167 259 167 45 45 259 167 259 167 45 45 45 45 45 45 259 167 259 167 45 45 259 167 45 45,0,2005-09-02-15.49.27.975053,2005-09-02 15:50:01.085932
8296,45 45 45 45 259 167 259 167 259 259 167 167 45 45 259 167 45 45 259 167 45 45 259 259 167 167 45 45 259 167 45 45 45 45 259 167 45 45 259 167 45 45 45 45 45 45 45 45 45 45 45 45 45 45,0,2005-09-02-15.50.39.937563,2005-09-02 15:51:11.893877
8297,45 45 45 45 45 45 45 45,0,2005-09-02-15.51.19.881931,2005-09-02 15:51:35.231129
8298,45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45,0,2005-09-02-15.53.18.731369,2005-09-02 15:53:20.611263
8299,259 167 259 167 259 167 259 167 259 167 259 167 259 167,0,2005-09-02-15.55.02.375789,2005-09-02 15:55:23.450973
8301,259 167 259 167 259 167 259 167 259 167 259 167 259 167 259 167 259 167 259 167 259 167 259 167 259 167 259 167 259 167 259 167 259 167 259 167 259 167 259 167 259 167 259 167,0,2005-09-02-15.56.02.405073,2005-09-02 15:56:37.554141
8302,259 167 259 167 259 259 259 259 259 259 259 259 259 259 259 259 259 259 259 167 167 167 167 167 167 167 167 167 167 167 167 167 167 167 259 167 259 167 259 167 259 167 259 167 259 167 45 45 45 45 45 45 259 259 259 259 259 259 259 167 167 167 167 167 167 167 259 167 45 45 259 167 45 45 45 45 45 45 45 45 45 45 259 167 259 259 259 259 259 259 259 259 259 259 259 259 167 259 259 167 167 259 167 167 167 167 167 167 167 167 167 167 167 167 259 167 45 45 45 45 259 259 259 259 259 259 259 259 259 259 259 259 259 259 167 167 259 167 167 167 167 167 167 167 167 167 167 167 167 167 45 45 45 45 45 45 45 45 45 45 45 45,0,2005-09-02-15.56.38.844316,2005-09-02 15:57:13.525019
8303,45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45,0,2005-09-02-15.57.14.335488,2005-09-02 15:57:32.287887
8304,46 46 46 46 46 46 46,0,2005-09-02-16.57.50.755022,2005-09-02 16:58:25.786150
8306,259 259 167 167 259 167 259 167 259 167 259 167 259 167 259 167 259 167 259 167 45 45,0,2005-09-02-17.01.40.111315,2005-09-02 17:01:49.292065
8309,259 167 259 167 259 167 259 167 259 259 167 167,0,2005-09-02-17.47.38.247073,2005-09-02 17:47:44.447675
8310,45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45 45,0,2005-09-02-17.49.31.589789,2005-09-02 17:49:50.768581
8312,94 218 218 94 314 314 191 191,0,2005-09-02-20.23.16.606184,2005-09-02 20:23:17.355604
8313,94 314 314 314 314 191,0,2005-09-02-20.52.38.541422,2005-09-02 20:52:39.272219
8314,218 218 94 94 314 314 191 191,0,2005-09-02-21.09.16.385987,2005-09-02 21:09:16.928211
8317,99 99 94 218 218 314 191,0,2005-09-02-22.09.56.343280,2005-09-02 22:09:56.828231
8318,94 94 314 314 191 191,0,2005-09-02-22.13.26.669741,2005-09-02 22:13:27.239648
8321,94 94 94 314 314 94 314 191 191 314 314 191 191,0,2005-09-03-00.18.09.931309,2005-09-03 00:18:11.407692
8323,94 314 191 94 314 191,0,2005-09-03-00.48.18.573840,2005-09-03 00:48:38.936073
8324,228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228,0,2005-09-03-00.49.20.061305,2005-09-03 00:49:26.203805
8325,228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228 228,0,2005-09-03-00.49.26.287060,2005-09-03 00:50:02.202515
8326,228 228 228 228 228 228 228 228 228 228,0,2005-09-03-00.50.02.285786,2005-09-03 00:50:02.928258
8327,286 301 265 220 234 248 246 227 238 249 255 243 268 130 94 140,1,2005-09-03-01.07.56.631794,2005-09-03 01:08:00.197325
8330,276 276 276 276 276 276 156 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 137 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 276 170 294 235 251 250 256 247 239 262 241 236 262 233 242 267 174 197 171 203 205 183 169 269 273 313 264,1,2005-09-03-01.09.14.548717,2005-09-03 01:09:42.297972
8331,118 118 118 118 118 118 118 118,0,2005-09-03-05.08.07.041108,2005-09-03 05:08:07.259375
8332,118 118 118 118 118 118 118 118,0,2005-09-03-05.09.10.001351,2005-09-03 05:09:10.177451
8333,118 118 118 118 118 118 118 118,0,2005-09-03-05.10.19.979197,2005-09-03 05:10:20.197010
8334,118 118 118 118 118 118 118 118,0,2005-09-03-05.11.30.426758,2005-09-03 05:11:30.708992
8335,118 118 118 118 118 118 118 118,0,2005-09-03-05.12.33.402785,2005-09-03 05:12:33.601884
8336,118 118 118 118 118 118 118 118,0,2005-09-03-05.13.43.793941,2005-09-03 05:13:44.048803
8337,118 118 118 118 118 118 118 118,0,2005-09-03-05.14.46.372554,2005-09-03 05:14:46.554731
8340,118 118 118 118 118 118 118 118,0,2005-09-03-05.18.10.135250,2005-09-03 05:18:10.351368
8341,118 118 118 118 118 118 118 118,0,2005-09-03-05.19.20.148815,2005-09-03 05:19:20.328802
8342,118 118 118 118 118 118 118 118,0,2005-09-03-05.20.23.538325,2005-09-03 05:20:23.726673
8343,118 118 118 118 118 118 118 118,0,2005-09-03-05.21.33.527979,2005-09-03 05:21:33.797187
8345,118 118 118 118 118 118 118 118,0,2005-09-03-05.23.47.115309,2005-09-03 05:23:47.374600
8347,118 118 118 118 118 118 118 118,0,2005-09-03-05.26.00.577755,2005-09-03 05:26:00.800831
8348,118 118 118 118 118 118 118 118,0,2005-09-03-05.27.10.620484,2005-09-03 05:27:10.815459
8349,118 118 118 118 118 118 118 118,0,2005-09-03-05.28.13.539022,2005-09-03 05:28:13.734602
8350,118 118 118 118 118 118 118 118,0,2005-09-03-05.29.23.475638,2005-09-03 05:29:23.682207
8352,118 118 118 118 118 118 118 118,0,2005-09-03-05.31.36.620810,2005-09-03 05:31:36.824402
8353,118 118 118 118 118 118 118 118,0,2005-09-03-05.32.47.099433,2005-09-03 05:32:47.358453
8354,118 118 118 118 118 118 118 118,0,2005-09-03-05.35.00.039478,2005-09-03 05:35:00.224520
8357,118 118 118 118 118 118 118 118,0,2005-09-03-05.38.16.392904,2005-09-03 05:38:16.617461
8359,118 118 118 118 118 118 118 118,0,2005-09-03-05.40.37.786862,2005-09-03 05:40:38.012750
8360,118 118 118 118 118 118 118 118,0,2005-09-03-05.41.40.187493,2005-09-03 05:41:40.393946
8361,118 118 118 118 118 118 118,0,2005-09-03-05.42.50.269959,2005-09-03 05:42:50.419515
8362,118 118 118 118 118 118 118 118,0,2005-09-03-05.43.53.139891,2005-09-03 05:43:53.348308
